#n 	 inv 	 fullpiv 	 partialpiv 	 A_to_B 	 A_to_C 	 B_to_C 
163	0.000915645	0.00152195	0.000327183
164	0.00161126	0.00139769	0.000292789
165	0.00125684	0.00139841	0.000317456
166	0.00100323	0.00149011	0.000316727
167	0.00129401	0.0013885	0.000323834
168	0.00127932	0.00136034	0.000304805
169	0.000966723	0.00155154	0.000339008
170	0.00135781	0.00142354	0.000337713
171	0.00148213	0.00157713	0.000390624
172	0.000967258	0.00145083	0.000312393
173	0.00138272	0.00152167	0.00034291
174	0.00151453	0.00158487	0.000350905
175	0.00107191	0.0016233	0.00036922
176	0.00139113	0.00167754	0.0003545
177	0.00152144	0.00161223	0.00036611
178	0.00108918	0.00160623	0.000358035
179	0.00151766	0.00170859	0.000384176
180	0.00151511	0.00166133	0.000347625
181	0.00119855	0.00179623	0.00039424
182	0.00159999	0.00177381	0.000378936
183	0.0016241	0.00194289	0.000427036
184	0.00154289	0.00194118	0.00038853
185	0.00134373	0.00205994	0.000414507
186	0.00162637	0.00191489	0.000401604
187	0.00166976	0.00233708	0.000472341
188	0.00167707	0.00234325	0.000398127
189	0.00129912	0.00208745	0.000438079
190	0.00176245	0.00204638	0.00042212
191	0.00175811	0.00206184	0.00043868
192	0.00181305	0.00214212	0.00047424
193	0.0013539	0.00215749	0.000459203
194	0.00179842	0.00219046	0.000459657
195	0.00187005	0.0022466	0.000488066
196	0.00183252	0.00218421	0.000460409
197	0.0014483	0.0023177	0.000530445
198	0.00189521	0.00237031	0.000466329
199	0.00195114	0.00237169	0.000486884
200	0.00189137	0.00247345	0.000469643
201	0.00148338	0.00241167	0.000484553
202	0.00200826	0.00240752	0.000489038
203	0.00224021	0.00321482	0.000539569
204	0.00197436	0.00258691	0.000631677
205	0.0022639	0.00289082	0.000754783
206	0.00160766	0.00262722	0.000514917
207	0.00227262	0.00295041	0.000567608
208	0.00209447	0.00288405	0.000533429
209	0.00217257	0.00306893	0.000550898
210	0.0022725	0.00274859	0.00053699
211	0.00170768	0.00296038	0.00057834
212	0.00286375	0.00342243	0.000618269
213	0.00365734	0.003383	0.000576382
214	0.00390799	0.00385807	0.00059391
215	0.00235337	0.00304568	0.000618252
216	0.00253133	0.00313667	0.000547308
217	0.00180601	0.00317865	0.000589052
218	0.00239456	0.00364778	0.000597698
219	0.00255597	0.00320397	0.000714222
220	0.00241389	0.00338884	0.00065399
221	0.00248379	0.00333209	0.000616643
222	0.00270543	0.00353426	0.000632986
223	0.00255641	0.00353172	0.000643637
224	0.00266814	0.00353936	0.0007417
225	0.00209119	0.00376435	0.000687482
226	0.00267907	0.00379451	0.000691109
227	0.00266228	0.00360506	0.000693955
228	0.00260746	0.00366776	0.000625506
229	0.00277704	0.00403208	0.000694927
230	0.00269957	0.00401512	0.000701016
231	0.00312725	0.0040498	0.000706784
232	0.00280115	0.00397489	0.000669271
233	0.00283333	0.00415129	0.000728094
234	0.00223616	0.00413266	0.000738932
235	0.00298601	0.00419519	0.000742701
236	0.00285259	0.00427825	0.000696463
237	0.00306137	0.00446443	0.000782641
238	0.0032003	0.00424929	0.000727067
239	0.00302145	0.00444808	0.000931299
240	0.0031609	0.00432006	0.000749626
241	0.00336019	0.00461748	0.000856493
242	0.00329812	0.0044754	0.000795485
243	0.00349799	0.00457939	0.000794058
244	0.00311831	0.0049324	0.000781923
245	0.00315988	0.00478516	0.000818318
246	0.00340764	0.00517058	0.00083532
247	0.00353801	0.00470674	0.00101359
248	0.00313368	0.00470912	0.000802208
249	0.0032428	0.0051379	0.000861248
250	0.00331092	0.00494057	0.000863983
251	0.00358411	0.00510599	0.000881418
252	0.00330687	0.00537904	0.000858143
253	0.00346015	0.00503065	0.000927848
254	0.00377097	0.00502616	0.000883219
255	0.00364319	0.00552244	0.00103408
256	0.00420747	0.00583332	0.00127566
257	0.00388956	0.00536889	0.00090344
258	0.00383011	0.00563855	0.000889065
259	0.00414427	0.00584656	0.000964021
260	0.00358617	0.0055697	0.0009404
261	0.0038141	0.00579583	0.000933681
262	0.00404536	0.00595438	0.000953145
263	0.0039559	0.00599068	0.000931958
264	0.00378878	0.00564465	0.000878612
265	0.0055825	0.00584607	0.000920705
266	0.00414981	0.0059929	0.00096425
267	0.00392541	0.00623446	0.00106611
268	0.00387578	0.00654901	0.000958379
269	0.00416999	0.00664159	0.00103183
270	0.0040204	0.00627885	0.000964868
271	0.00459025	0.00817257	0.00108231
272	0.00418096	0.00683539	0.000984158
273	0.0042326	0.00669958	0.00113265
274	0.00432934	0.00663244	0.0010148
275	0.00442536	0.00724697	0.00104296
276	0.00431344	0.00648144	0.00101332
277	0.00426373	0.0068799	0.00109928
278	0.00444023	0.00686634	0.00110596
279	0.00484467	0.00703651	0.00111079
280	0.00424512	0.00717728	0.0010203
281	0.00439646	0.00913278	0.00188681
282	0.0067656	0.00895267	0.00107924
283	0.00726612	0.00731816	0.00111958
284	0.00613909	0.00878578	0.0010514
285	0.00552306	0.0087176	0.0012737
286	0.00496335	0.00954618	0.00125496
287	0.00524653	0.00744285	0.00117817
288	0.0046877	0.00771549	0.00119593
289	0.0046904	0.00801187	0.00118014
290	0.00494995	0.00838279	0.00125294
291	0.00494869	0.00841374	0.00118884
292	0.0048955	0.00768614	0.00116536
293	0.00520551	0.00791916	0.00124619
294	0.00493314	0.00811781	0.00120049
295	0.0051872	0.00811578	0.00123498
296	0.00486326	0.00826311	0.00117669
297	0.00626253	0.00834111	0.0012773
298	0.0051344	0.00856855	0.00143067
299	0.00526639	0.00873728	0.0012944
300	0.0051081	0.00876774	0.00129331
301	0.00523173	0.00881028	0.00128292
302	0.00547814	0.00916959	0.00127823
303	0.00535305	0.0091812	0.00148409
304	0.00528048	0.00958724	0.00141514
305	0.00555617	0.00936653	0.00140958
306	0.00611569	0.0126274	0.00253333
307	0.00592111	0.00993438	0.00155177
308	0.0055545	0.00946684	0.00129954
309	0.00558749	0.00968705	0.00137151
310	0.00594611	0.00958428	0.00140653
311	0.00686098	0.00959981	0.00160672
312	0.00585944	0.00956706	0.00140483
313	0.00561498	0.0098373	0.00157024
314	0.00589682	0.00980434	0.0014151
315	0.00622236	0.0105944	0.00157753
316	0.00634808	0.0096725	0.00159293
317	0.00596065	0.0101768	0.0015211
318	0.00610029	0.0102151	0.00145521
319	0.00624047	0.0131439	0.00149272
320	0.0096071	0.0130998	0.0015899
321	0.00673697	0.0107107	0.00155108
322	0.00800703	0.0112761	0.0015864
323	0.00661377	0.0112901	0.00160297
324	0.00661334	0.0108905	0.00156888
325	0.0066638	0.011125	0.00160979
326	0.00643451	0.0111297	0.00161783
327	0.00679209	0.0111012	0.00160158
328	0.00639559	0.0135249	0.00177052
329	0.00833621	0.0130002	0.00160269
330	0.0094022	0.0127076	0.0019651
331	0.00853991	0.0117983	0.00171073
332	0.00638926	0.0113282	0.0015815
333	0.00693194	0.0117406	0.00192581
334	0.00687182	0.0117454	0.00166907
335	0.00700523	0.0119254	0.00182862
336	0.00703023	0.0119564	0.00171089
337	0.00711779	0.012281	0.00182782
338	0.0077942	0.0129753	0.0017252
339	0.00819384	0.0125199	0.0017743
340	0.00797751	0.0128124	0.00185723
341	0.00798948	0.0129065	0.00199337
342	0.00786274	0.0140848	0.00179867
343	0.00742787	0.0130079	0.00206895
344	0.00720275	0.0127985	0.00193428
345	0.00805818	0.0135225	0.00181949
346	0.00755065	0.0130358	0.00182039
347	0.00788192	0.014807	0.00266179
348	0.010974	0.0143364	0.00190631
349	0.00868828	0.0143615	0.00249282
350	0.00820062	0.0139715	0.00199286
351	0.00816847	0.0144169	0.00239369
352	0.00853968	0.0146498	0.00213869
353	0.00831085	0.0145444	0.00199949
354	0.00792014	0.0141106	0.00191521
355	0.00847978	0.0142326	0.00197021
356	0.00777146	0.014264	0.00192416
357	0.00863207	0.0145098	0.00199345
358	0.00879941	0.0147482	0.00199584
359	0.00871054	0.0153283	0.00219183
360	0.00833262	0.0159989	0.00213513
361	0.00820233	0.0148761	0.00204113
362	0.00888632	0.0149692	0.00217902
363	0.00915608	0.0154196	0.0023183
364	0.00889001	0.0174289	0.00214296
365	0.0114795	0.0158689	0.00211188
366	0.0091245	0.015759	0.00245032
367	0.00866146	0.0156271	0.00236347
368	0.00865711	0.0161604	0.00250481
369	0.00990332	0.0165331	0.00221649
370	0.00890339	0.0159602	0.00231932
371	0.00912438	0.0168192	0.00240367
372	0.00888129	0.0159371	0.00214691
373	0.00936755	0.0174845	0.00220428
374	0.00926044	0.0170921	0.0022059
375	0.0102738	0.0172172	0.00236776
376	0.0106505	0.0185149	0.00245408
377	0.0100096	0.0180062	0.00237907
378	0.00965305	0.0173981	0.00247878
379	0.00951383	0.0184724	0.00265559
380	0.0114048	0.0197528	0.00439851
381	0.0101301	0.0186788	0.0029242
382	0.0111411	0.0181067	0.00283588
383	0.0125752	0.019436	0.00273555
384	0.0124506	0.0183301	0.00257776
385	0.00997252	0.0180152	0.00234346
386	0.00964454	0.0181395	0.0025609
387	0.0102007	0.019031	0.00241236
388	0.0101692	0.018318	0.00245483
389	0.0100554	0.0188752	0.0026906
390	0.0104751	0.0188802	0.00264163
391	0.0103035	0.0190639	0.00264407
392	0.0101465	0.0188639	0.00260861
393	0.0109204	0.0203291	0.00248629
394	0.0106396	0.0193257	0.00254628
395	0.0109036	0.0194708	0.00267325
396	0.0103455	0.0203063	0.00252155
397	0.0120637	0.0208377	0.00258566
398	0.0115204	0.0197741	0.0025541
399	0.0105747	0.02004	0.00267159
400	0.0107241	0.0201662	0.00276656
401	0.0113273	0.0206939	0.00277542
402	0.0106871	0.0206397	0.00306697
403	0.0134695	0.0239955	0.00285047
404	0.0141465	0.0206557	0.00284953
405	0.0161687	0.0279138	0.00270342
406	0.0187989	0.024193	0.00290167
407	0.0127827	0.0250789	0.00294034
408	0.0118058	0.0216413	0.00279466
409	0.0123774	0.0230899	0.00302806
410	0.0127009	0.0240194	0.00327196
411	0.013084	0.0305421	0.00399487
412	0.0145107	0.02322	0.00303264
413	0.0129503	0.0243348	0.00335569
414	0.015788	0.0249036	0.00356583
415	0.0179867	0.0230882	0.00365671
416	0.0132636	0.0229736	0.00334527
417	0.0119613	0.02301	0.00297928
418	0.01247	0.0234477	0.00328073
419	0.0127649	0.023149	0.00307082
420	0.0122015	0.023858	0.00314341
421	0.012892	0.023901	0.00357255
422	0.0123184	0.0256557	0.00304059
423	0.0148572	0.0244911	0.00363764
424	0.0120289	0.024575	0.00300819
425	0.0165823	0.0290149	0.00422521
426	0.0144817	0.0311366	0.0035082
427	0.0135904	0.0245115	0.00370363
428	0.0127121	0.0250717	0.00321469
429	0.0126593	0.0252357	0.00318006
430	0.0134201	0.0262186	0.00335203
431	0.013663	0.0254855	0.00339369
432	0.0133459	0.0253912	0.00320373
433	0.013955	0.0257599	0.00349203
434	0.0133762	0.0263326	0.00454012
435	0.0143016	0.0260549	0.0036796
436	0.0140772	0.0261956	0.00367234
437	0.0139291	0.0265613	0.00354906
438	0.0138289	0.0264731	0.00365528
439	0.0146803	0.0269017	0.00367857
440	0.0136699	0.0268387	0.00330479
441	0.0137079	0.0267037	0.0036062
442	0.0139842	0.0286919	0.00336595
443	0.0144187	0.0279724	0.00365887
444	0.0142207	0.0285296	0.0035395
445	0.0148687	0.0277707	0.00348169
446	0.0145364	0.0290007	0.00368977
447	0.0149941	0.0287122	0.00384319
448	0.0174799	0.0288701	0.00372717
449	0.0156019	0.0287238	0.00386543
450	0.0162936	0.0289825	0.00442177
451	0.0157018	0.0295804	0.00362009
452	0.0152435	0.0383405	0.00366738
453	0.0150701	0.0311491	0.00392785
454	0.0146742	0.0293239	0.00370735
455	0.0153113	0.0326936	0.00374013
456	0.0149328	0.0298047	0.00383345
457	0.0157143	0.0300059	0.00420981
458	0.0155936	0.0303001	0.0038613
459	0.0162143	0.0307022	0.00404607
460	0.0150642	0.0308494	0.00393385
461	0.0156628	0.0316056	0.00396255
462	0.0171006	0.0317442	0.00399767
463	0.0170084	0.0317128	0.00425531
464	0.0166379	0.0316479	0.00406282
465	0.015694	0.0323706	0.00748934
466	0.0238224	0.0352177	0.00468467
467	0.018276	0.0560028	0.00433992
468	0.0185451	0.0515014	0.00824796
469	0.0319365	0.048755	0.0043781
470	0.0181497	0.0382719	0.00601124
471	0.0194999	0.0430999	0.00456081
472	0.0234492	0.0537341	0.00546981
473	0.0234746	0.0422809	0.00514115
474	0.0348365	0.0816318	0.0108913
475	0.033724	0.0507184	0.00616541
476	0.0197873	0.0397917	0.0058968
477	0.0248888	0.0676999	0.00444258
478	0.0172943	0.0350569	0.00439068
479	0.0172628	0.0346276	0.00477045
480	0.0238737	0.0490127	0.0058473
481	0.0343784	0.0480187	0.00581655
482	0.0283687	0.0517952	0.00574879
483	0.0225415	0.0441107	0.0066009
484	0.0287113	0.0568364	0.0187892
485	0.0272928	0.0525788	0.00480765
486	0.0237507	0.0591804	0.00859899
487	0.0245839	0.0550637	0.0069868
488	0.0232945	0.0552152	0.00723879
489	0.0226668	0.0660721	0.00577031
490	0.0221433	0.0648008	0.0102866
491	0.0243944	0.0510832	0.0059963
492	0.0404702	0.153243	0.00760842
493	0.0256031	0.0483681	0.00738848
494	0.0400157	0.0849988	0.0104927
495	0.0253092	0.0715565	0.00506574
496	0.0304208	0.0611612	0.00707415
497	0.0297782	0.0516576	0.00490012
498	0.0259595	0.0397019	0.00589971
499	0.0200528	0.0409575	0.00511933
500	0.0200147	0.0460028	0.010147
501	0.045486	0.0884368	0.00541434
502	0.028484	0.0524797	0.00531881
503	0.0265029	0.0491299	0.00901292
504	0.0238766	0.0498701	0.00682693
505	0.0240384	0.0509824	0.0173027
506	0.024992	0.0451301	0.00546858
507	0.021929	0.0422009	0.00545804
508	0.0195189	0.0416627	0.00499239
509	0.0217498	0.0415404	0.00557634
510	0.0212562	0.0411524	0.00531881
511	0.0237108	0.0430623	0.00622496
512	0.0260513	0.0463412	0.00889222
513	0.02642	0.0471156	0.00730532
514	0.0224112	0.043369	0.00599587
515	0.0246169	0.0462024	0.0066489
516	0.0220976	0.0508692	0.00592631
517	0.0262162	0.0503079	0.00683594
518	0.0234285	0.0488492	0.00559813
519	0.0236491	0.0452146	0.00576379
520	0.022378	0.0513112	0.00723679
521	0.0245671	0.0540452	0.00746558
522	0.0244599	0.0515778	0.00661471
523	0.0239925	0.0477001	0.00642818
524	0.0230063	0.0483828	0.00611935
525	0.0228857	0.046812	0.00559629
526	0.0231106	0.0477675	0.0058768
527	0.0239378	0.0483792	0.00554933
528	0.0229309	0.0490676	0.0059967
529	0.023652	0.0508416	0.0076514
530	0.0251603	0.048792	0.00612054
531	0.0233886	0.0498681	0.00655517
532	0.0236347	0.047725	0.00629321
533	0.0232572	0.0492853	0.00592436
534	0.0235125	0.0493303	0.00623815
535	0.0237816	0.0526711	0.00628827
536	0.0238596	0.0506719	0.00638251
537	0.0246029	0.0520884	0.00636861
538	0.0248823	0.0592204	0.00714856
539	0.0294216	0.0630599	0.00740869
540	0.0257816	0.0612811	0.00674719
541	0.0257578	0.0539227	0.0068952
542	0.0248817	0.0523037	0.00641926
543	0.0250389	0.0562018	0.00695742
544	0.0255801	0.0607812	0.00862262
545	0.0274492	0.0697464	0.00753378
546	0.0291287	0.0573409	0.00668903
547	0.0315419	0.0616555	0.00655735
548	0.0241054	0.053712	0.00665123
549	0.0259494	0.0543745	0.00673598
550	0.0284138	0.056096	0.0069048
551	0.0273695	0.0524078	0.00649672
552	0.0282479	0.0696851	0.00641646
553	0.0268962	0.0560487	0.00670305
554	0.0330841	0.0709079	0.00735168
555	0.0284934	0.0594044	0.00686592
556	0.025762	0.0580575	0.00682121
557	0.0290786	0.0565333	0.00684611
558	0.0267216	0.0579868	0.0065364
559	0.0272216	0.0583269	0.00834058
560	0.0274521	0.0589699	0.00693086
561	0.0292442	0.0699391	0.00787663
562	0.0374437	0.0908919	0.00747557
563	0.0295099	0.099163	0.00940649
564	0.0286134	0.0589615	0.00772471
565	0.0311028	0.091611	0.0074061
566	0.0267674	0.0598161	0.00745395
567	0.0294495	0.0733712	0.016753
568	0.0407081	0.0770625	0.0109414
569	0.0356452	0.085404	0.011376
570	0.0394434	0.0881199	0.0106253
571	0.0359719	0.133618	0.00950011
572	0.0514691	0.0869092	0.0105102
573	0.0853706	0.153519	0.0088478
574	0.0309824	0.153122	0.0209886
575	0.0804009	0.226909	0.0253415
576	0.133227	0.205753	0.0254747
577	0.132911	0.239778	0.0149255
578	0.155572	0.463447	0.0164171
579	0.218819	0.375251	0.0234729
580	0.0522883	0.13643	0.0109229
581	0.0445003	0.101229	0.0119942
582	0.0538542	0.0895433	0.0319653
583	0.098791	0.134811	0.0123413
584	0.0527682	0.155464	0.0125078
585	0.0383252	0.128224	0.0125915
586	0.0357509	0.149969	0.0221621
587	0.0826293	0.106461	0.00891255
588	0.0342657	0.081001	0.0105244
589	0.0353728	0.0799188	0.00966137
590	0.0656956	0.167305	0.0115135
591	0.0361321	0.0736028	0.00785708
592	0.0316925	0.0743979	0.00901627
593	0.0320269	0.0720468	0.00855055
594	0.0419188	0.173184	0.0168227
595	0.059385	0.132584	0.0138999
596	0.0537176	0.158532	0.0160006
597	0.0533825	0.127735	0.0140256
598	0.0482977	0.130782	0.0145715
599	0.0341838	0.0773869	0.00817038
600	0.0336661	0.0727892	0.00853152
601	0.0810254	0.140534	0.0100444
602	0.0392746	0.107901	0.0101335
603	0.0844141	0.138701	0.0112058
604	0.0375168	0.0844361	0.0127129
605	0.0427441	0.0990132	0.00924283
606	0.0707219	0.154346	0.010595
607	0.0378316	0.198107	0.0186404
608	0.0660147	0.132328	0.0141709
609	0.0982808	0.331219	0.0145946
610	0.0790299	0.125972	0.0388962
611	0.0678091	0.18969	0.0209303
612	0.0485318	0.109989	0.017135
613	0.0531367	0.111596	0.0190222
614	0.102276	0.174043	0.0122814
615	0.0549673	0.121621	0.0103195
616	0.0463404	0.120486	0.055966
617	0.0660462	0.109232	0.0109745
618	0.0375742	0.0879264	0.0135506
619	0.0527515	0.136432	0.0144957
620	0.0584102	0.111537	0.0108119
621	0.0453446	0.114132	0.0106578
622	0.0391884	0.115424	0.0137134
623	0.0474942	0.112529	0.0118767
624	0.0553878	0.118447	0.0134915
625	0.0827267	0.196158	0.0124295
626	0.0460939	0.185292	0.0133198
627	0.0517488	0.148446	0.0146979
628	0.0553996	0.172258	0.0107536
629	0.0517828	0.127107	0.0112091
630	0.0576868	0.141493	0.0117621
631	0.0524237	0.1419	0.0116442
632	0.11934	0.156009	0.0107756
633	0.0600558	0.175159	0.0115325
634	0.0428407	0.109679	0.0138686
635	0.0478404	0.164579	0.0157373
636	0.0417988	0.0909233	0.010713
637	0.0411433	0.112618	0.0105566
638	0.0431713	0.106309	0.0125647
639	0.0446154	0.104209	0.0116063
640	0.0434785	0.0988053	0.0111741
641	0.0383093	0.0997483	0.0110028
642	0.0404818	0.0963073	0.010896
643	0.0413875	0.0980168	0.0108345
644	0.0464224	0.111666	0.0103626
645	0.0427741	0.097067	0.011143
646	0.0414657	0.104679	0.0113918
647	0.042605	0.124219	0.0112471
648	0.040622	0.101622	0.0122617
649	0.0427454	0.104243	0.0116994
650	0.0405513	0.101647	0.0108825
651	0.0408388	0.10288	0.0117016
652	0.0414841	0.105649	0.0113274
653	0.0430723	0.107853	0.0106409
654	0.120154	0.134734	0.0116073
655	0.0435987	0.118744	0.0171978
656	0.0477454	0.109793	0.0109952
657	0.0475163	0.114484	0.0111392
658	0.0946498	0.155136	0.0119087
659	0.0414087	0.106413	0.0110678
660	0.0446253	0.111274	0.0117338
661	0.0847027	0.173209	0.0118944
662	0.0416339	0.110862	0.0112949
663	0.0442192	0.108933	0.0112411
664	0.0413691	0.10703	0.0112384
665	0.0442658	0.113814	0.0115921
666	0.0427085	0.111526	0.0116716
667	0.043909	0.111535	0.0134144
668	0.0439814	0.115429	0.0113882
669	0.0432885	0.109104	0.0110501
670	0.0448584	0.113892	0.0126163
671	0.0498765	0.113428	0.0118838
672	0.0468877	0.116539	0.01168
673	0.0460358	0.118672	0.0122816
674	0.0446405	0.123028	0.0115083
675	0.046786	0.116247	0.0127417
676	0.0465929	0.116007	0.011877
677	0.0468521	0.117317	0.0119704
678	0.0457638	0.121042	0.0127232
679	0.0462502	0.11682	0.0121593
680	0.0465548	0.121972	0.0139611
681	0.0465401	0.121259	0.0122212
682	0.0464223	0.125375	0.0127263
683	0.0490227	0.127206	0.0132582
684	0.0477257	0.122409	0.0125454
685	0.0462769	0.120937	0.0141965
686	0.0486668	0.125088	0.0132992
687	0.0465979	0.123653	0.0127447
