#fft_1 
-207.506	2.42373e-17
-204.264	5.53313e-17
-201.021	4.50992e-18
-197.779	2.86723e-17
-194.537	1.34782e-17
-191.294	6.95008e-18
-188.052	1.47326e-17
-184.81	8.09543e-18
-181.568	3.40655e-18
-178.325	5.3554e-18
-175.083	5.22614e-18
-171.841	1.56562e-17
-168.598	1.222e-17
-165.356	1.73015e-17
-162.114	7.02358e-18
-158.872	9.10337e-18
-155.629	1.46975e-17
-152.387	1.67484e-17
-149.145	5.22107e-18
-145.903	2.06511e-17
-142.66	3.23316e-18
-139.418	5.39648e-18
-136.176	1.24491e-17
-132.933	2.78816e-18
-129.691	2.91577e-18
-126.449	1.19344e-18
-123.207	9.05935e-18
-119.964	2.56434e-17
-116.722	9.71348e-18
-113.48	8.84862e-18
-110.237	3.2723e-17
-106.995	3.35551e-17
-103.753	1.21663e-17
-100.511	5.55118e-18
-97.2683	9.89352e-18
-94.0261	2.99091e-17
-90.7838	2.96054e-17
-87.5415	1.74533e-16
-84.2992	2.19226e-15
-81.0569	2.57918e-14
-77.8147	2.78655e-13
-74.5724	2.7331e-12
-71.3301	2.43257e-11
-68.0878	1.96463e-10
-64.8456	1.43979e-09
-61.6033	9.57461e-09
-58.361	5.7776e-08
-55.1187	3.16357e-07
-51.8764	1.57185e-06
-48.6342	7.08681e-06
-45.3919	2.8993e-05
-42.1496	0.000107632
-38.9073	0.000362568
-35.6651	0.00110827
-32.4228	0.00307399
-29.1805	0.00773686
-25.9382	0.0176698
-22.6959	0.0366186
-19.4537	0.0688613
-16.2114	0.117504
-12.9691	0.181943
-9.72683	0.255636
-6.48456	0.325921
-3.24228	0.377056
0	0.395826
3.24228	0.377056
6.48456	0.325921
9.72683	0.255636
12.9691	0.181943
16.2114	0.117504
19.4537	0.0688613
22.6959	0.0366186
25.9382	0.0176698
29.1805	0.00773686
32.4228	0.00307399
35.6651	0.00110827
38.9073	0.000362568
42.1496	0.000107632
45.3919	2.8993e-05
48.6342	7.08681e-06
51.8764	1.57185e-06
55.1187	3.16357e-07
58.361	5.7776e-08
61.6033	9.57461e-09
64.8456	1.43979e-09
68.0878	1.96463e-10
71.3301	2.43257e-11
74.5724	2.73308e-12
77.8147	2.78641e-13
81.0569	2.57732e-14
84.2992	2.1668e-15
87.5415	1.44435e-16
90.7838	1.164e-17
94.0261	1.33854e-17
97.2683	3.88015e-17
100.511	4.06103e-17
103.753	2.6141e-17
106.995	9.02398e-18
110.237	4.41083e-18
113.48	3.47889e-17
116.722	1.56249e-17
119.964	8.512e-18
123.207	1.4527e-17
126.449	1.57585e-17
129.691	9.94163e-18
132.933	5.37176e-18
136.176	6.51226e-18
139.418	2.42884e-17
142.66	6.83229e-18
145.903	1.00277e-17
149.145	2.49494e-17
152.387	2.02976e-17
155.629	5.14477e-18
158.872	8.42411e-18
162.114	2.01397e-17
165.356	2.47261e-17
168.598	9.60935e-18
171.841	1.02632e-17
175.083	1.1263e-17
178.325	1.46847e-17
181.568	8.2827e-18
184.81	3.56949e-18
188.052	7.1458e-18
191.294	1.45788e-17
194.537	3.31329e-17
197.779	1.71507e-17
201.021	5.10781e-17
204.264	1.24533e-17
