# t 	 SP-Geschwindigkeit x, y 	 E_kin 	 E_pot 	 Temperatur
0.01	-0.0884935	-0.00742003	15.0023	-2.15817	1.00015
0.02	-0.0884943	-0.00743928	15.009	-2.16491	1.0006
0.03	-0.0884949	-0.00747182	15.0202	-2.17604	1.00134
0.04	-0.0884959	-0.0075182	15.0358	-2.19164	1.00238
0.05	-0.0884976	-0.00757916	15.0559	-2.21181	1.00373
0.06	-0.0885003	-0.00765558	15.0808	-2.23668	1.00539
0.07	-0.0885044	-0.00774853	15.1106	-2.26643	1.00737
0.08	-0.0885103	-0.00785931	15.1454	-2.30126	1.0097
0.09	-0.088518	-0.00798938	15.1856	-2.34141	1.01238
0.1	-0.088528	-0.00814047	15.2314	-2.38718	1.01543
0.11	-0.0885404	-0.00831453	15.2831	-2.43887	1.01888
0.12	-0.0885554	-0.00851382	15.3412	-2.49686	1.02274
0.13	-0.0885732	-0.00874088	15.4059	-2.56158	1.02706
0.14	-0.088594	-0.00899856	15.4779	-2.63347	1.03186
0.15	-0.0886179	-0.00929012	15.5575	-2.71307	1.03717
0.16	-0.0886451	-0.00961917	15.6454	-2.80096	1.04303
0.17	-0.0886757	-0.00998977	15.7423	-2.89778	1.04949
0.18	-0.0887098	-0.0104065	15.8488	-3.00425	1.05659
0.19	-0.0887475	-0.0108742	15.9658	-3.12114	1.06439
0.2	-0.0887889	-0.0113989	16.0941	-3.24933	1.07294
0.21	-0.0888341	-0.0119865	16.2345	-3.38968	1.0823
0.22	-0.0888831	-0.0126434	16.388	-3.54309	1.09253
0.23	-0.0889361	-0.0133767	16.5555	-3.71049	1.1037
0.24	-0.0889931	-0.0141938	16.7378	-3.89283	1.11586
0.25	-0.0890541	-0.0151022	16.9359	-4.09088	1.12906
0.26	-0.0891193	-0.0161091	17.1503	-4.3052	1.14335
0.27	-0.0891893	-0.0172208	17.381	-4.53598	1.15873
0.28	-0.0892641	-0.0184417	17.6275	-4.78267	1.17517
0.29	-0.0893432	-0.0197724	17.888	-5.04346	1.19253
0.3	-0.0894268	-0.0212071	18.1585	-5.31455	1.21057
0.31	-0.0895147	-0.0227294	18.4318	-5.58889	1.22879
0.32	-0.0896071	-0.0243052	18.6956	-5.85425	1.24637
0.33	-0.0897041	-0.0258723	18.9291	-6.0904	1.26194
0.34	-0.0898057	-0.0273237	19.1003	-6.26547	1.27335
0.35	-0.089912	-0.0284816	19.1621	-6.33259	1.27747
0.36	-0.0900231	-0.0290596	19.0545	-6.231	1.2703
0.37	-0.0901391	-0.0286083	18.7219	-5.90204	1.24813
0.38	-0.0902602	-0.0264488	18.1587	-5.33496	1.21058
0.39	-0.0903864	-0.021612	17.4747	-4.63721	1.16498
0.4	-0.0905182	-0.0128457	16.9024	-4.0505	1.12682
0.41	-0.0906557	0.00118807	16.6593	-3.80657	1.11062
0.42	-0.0907994	0.0213783	16.7843	-3.94029	1.11895
0.43	-0.0909495	0.0473309	17.1746	-4.33546	1.14497
0.44	-0.0911066	0.0767725	17.7359	-4.89824	1.18239
0.45	-0.0912711	0.106009	18.4005	-5.56798	1.2267
0.46	-0.0914442	0.131462	19.0649	-6.23955	1.27099
0.47	-0.0916262	0.151108	19.6044	-6.78266	1.30696
0.48	-0.091817	0.164745	19.9423	-7.11871	1.32949
0.49	-0.0920169	0.173337	20.0806	-7.25135	1.33871
0.5	-0.0922259	0.178214	20.0804	-7.24458	1.3387
0.51	-0.0924444	0.1806	20.0233	-7.18232	1.33488
0.52	-0.0926731	0.181443	19.9727	-7.12979	1.33152
0.53	-0.0929119	0.181416	19.9521	-7.1099	1.33014
0.54	-0.0931612	0.180972	19.9482	-7.10749	1.32988
0.55	-0.0934219	0.180402	19.9391	-7.09836	1.32927
0.56	-0.0936945	0.179878	19.9242	-7.08105	1.32828
0.57	-0.0939793	0.179473	19.9347	-7.08821	1.32898
0.58	-0.0942769	0.17916	20.016	-7.16781	1.3344
0.59	-0.0945879	0.178773	20.1898	-7.34412	1.34599
0.6	-0.0949124	0.177927	20.4243	-7.58548	1.36162
0.61	-0.0952511	0.175858	20.628	-7.79977	1.3752
0.62	-0.0956051	0.171165	20.6631	-7.84857	1.37754
0.63	-0.0959746	0.161478	20.3662	-7.56591	1.35775
0.64	-0.0963604	0.143399	19.6132	-6.81557	1.30755
0.65	-0.0967631	0.113667	18.5118	-5.68265	1.23412
0.66	-0.0971835	0.0725594	17.6197	-4.7375	1.17464
0.67	-0.0976223	0.0269865	17.6307	-4.74893	1.17538
0.68	-0.0980806	-0.0127279	18.5407	-5.7117	1.23605
0.69	-0.0985595	-0.0404548	19.6572	-6.85852	1.31048
0.7	-0.0990608	-0.056669	20.4349	-7.63287	1.36233
0.71	-0.0995865	-0.0649096	20.7749	-7.95906	1.38499
0.72	-0.100139	-0.0685236	20.7937	-7.9664	1.38625
0.73	-0.100722	-0.0697245	20.6238	-7.78977	1.37492
0.74	-0.101339	-0.0697733	20.3557	-7.51803	1.35705
0.75	-0.101994	-0.069337	20.0482	-7.20733	1.33655
0.76	-0.102692	-0.0687519	19.7574	-6.91216	1.31716
0.77	-0.103437	-0.0681786	19.5543	-6.70427	1.30362
0.78	-0.104232	-0.0676868	19.506	-6.65442	1.3004
0.79	-0.105083	-0.0673002	19.6338	-6.78541	1.30892
0.8	-0.105993	-0.06702	19.8909	-7.04836	1.32606
0.81	-0.106969	-0.0668374	20.1907	-7.35303	1.34605
0.82	-0.108016	-0.0667389	20.4542	-7.61887	1.36362
0.83	-0.109141	-0.0667093	20.6364	-7.80125	1.37576
0.84	-0.11035	-0.0667343	20.7232	-7.88738	1.38155
0.85	-0.111651	-0.0668006	20.7184	-7.8817	1.38123
0.86	-0.113051	-0.0668959	20.6331	-7.79538	1.37554
0.87	-0.114556	-0.0670092	20.4834	-7.64428	1.36556
0.88	-0.116171	-0.0671302	20.2949	-7.45339	1.35299
0.89	-0.117897	-0.0672492	20.1068	-7.26201	1.34045
0.9	-0.119731	-0.0673571	19.9705	-7.12242	1.33136
0.91	-0.121663	-0.0674447	19.9346	-7.0849	1.32897
0.92	-0.12367	-0.0675027	20.0234	-7.1746	1.33489
0.93	-0.12571	-0.067522	20.223	-7.37726	1.3482
0.94	-0.127715	-0.0674927	20.4896	-7.64737	1.36598
0.95	-0.129575	-0.0674047	20.7702	-7.93067	1.38468
0.96	-0.131113	-0.0672476	21.02	-8.18229	1.40133
0.97	-0.132065	-0.0670107	21.208	-8.3716	1.41386
0.98	-0.132034	-0.0666837	21.3121	-8.47713	1.42081
0.99	-0.130448	-0.0662574	21.3132	-8.47993	1.42088
1	-0.126524	-0.065725	21.1928	-8.36116	1.41286
1.01	-0.119277	-0.0650844	20.9392	-8.10799	1.39595
1.02	-0.107646	-0.0643409	20.5637	-7.72999	1.37091
1.03	-0.090823	-0.0635121	20.123	-7.28269	1.34153
1.04	-0.0687914	-0.062634	19.7304	-6.88089	1.31536
1.05	-0.042831	-0.0617694	19.527	-6.67093	1.3018
1.06	-0.0155154	-0.0610179	19.607	-6.75248	1.30713
1.07	0.010081	-0.0605276	19.9505	-7.10502	1.33003
1.08	0.0315323	-0.0605044	20.4297	-7.59502	1.36198
1.09	0.0477512	-0.0612139	20.8823	-8.05553	1.39215
1.1	0.058895	-0.0629661	21.1815	-8.35854	1.4121
1.11	0.0658305	-0.0660722	21.2602	-8.4378	1.41735
1.12	0.0696212	-0.0707638	21.1054	-8.28089	1.40703
1.13	0.0712307	-0.077086	20.754	-7.92384	1.3836
1.14	0.0714172	-0.0848012	20.3012	-7.46108	1.35341
1.15	0.0707325	-0.0933651	19.9031	-7.05115	1.32687
1.16	0.06956	-0.102018	19.73	-6.87178	1.31533
1.17	0.0681582	-0.109971	19.8673	-7.01368	1.32449
1.18	0.0666976	-0.1166	20.2524	-7.40969	1.35016
1.19	0.065289	-0.121565	20.7277	-7.89377	1.38185
1.2	0.0640025	-0.124815	21.1507	-8.31984	1.41005
1.21	0.0628814	-0.126512	21.4518	-8.6198	1.43012
1.22	0.0619511	-0.126934	21.6249	-8.78999	1.44166
1.23	0.0612247	-0.126394	21.6946	-8.85685	1.44631
1.24	0.0607073	-0.125183	21.6928	-8.85269	1.44618
1.25	0.0603975	-0.123546	21.6468	-8.80507	1.44312
1.26	0.0602891	-0.121675	21.5768	-8.73401	1.43845
1.27	0.0603708	-0.119713	21.4961	-8.65267	1.43307
1.28	0.0606255	-0.11776	21.4126	-8.56889	1.42751
1.29	0.0610278	-0.115884	21.3305	-8.48669	1.42203
1.3	0.0615407	-0.114126	21.2511	-8.40729	1.41674
1.31	0.0621108	-0.112509	21.1738	-8.33019	1.41159
1.32	0.0626598	-0.111044	21.0971	-8.2537	1.40647
1.33	0.0630738	-0.109732	21.0184	-8.17535	1.40123
1.34	0.0631864	-0.108568	20.9344	-8.09179	1.39562
1.35	0.062759	-0.107544	20.8402	-7.99833	1.38935
1.36	0.0614553	-0.106651	20.7288	-7.88795	1.38192
1.37	0.0588208	-0.105878	20.5905	-7.75077	1.3727
1.38	0.0542816	-0.105211	20.4144	-7.57578	1.36096
1.39	0.0471959	-0.10464	20.1956	-7.35697	1.34637
1.4	0.0370044	-0.104157	19.9465	-7.10582	1.32977
1.41	0.0235012	-0.103752	19.7096	-6.86463	1.31397
1.42	0.00714929	-0.103417	19.5554	-6.70576	1.30369
1.43	-0.0107824	-0.103146	19.5525	-6.70122	1.3035
1.44	-0.0284875	-0.102934	19.7242	-6.87572	1.31495
1.45	-0.0442342	-0.102774	20.0306	-7.18715	1.33537
1.46	-0.0569269	-0.102666	20.3961	-7.55668	1.35974
1.47	-0.0662737	-0.102606	20.7537	-7.91582	1.38358
1.48	-0.0725856	-0.102594	21.0681	-8.22983	1.40454
1.49	-0.0764563	-0.102631	21.3327	-8.49327	1.42218
1.5	-0.0785167	-0.102718	21.5551	-8.71466	1.43701
1.51	-0.0793117	-0.102859	21.7445	-8.90364	1.44964
1.52	-0.0792626	-0.103058	21.9044	-9.06381	1.46029
1.53	-0.0786751	-0.103321	22.0293	-9.18984	1.46862
1.54	-0.0777632	-0.103654	22.1048	-9.26722	1.47365
1.55	-0.0766724	-0.104061	22.1097	-9.27419	1.47398
1.56	-0.0754999	-0.104544	22.0224	-9.18843	1.46816
1.57	-0.0743093	-0.105099	21.8368	-9.00197	1.45578
1.58	-0.0731413	-0.105702	21.5848	-8.74543	1.43899
1.59	-0.0720209	-0.106297	21.3497	-8.50364	1.42331
1.6	-0.0709628	-0.10675	21.235	-8.38652	1.41566
1.61	-0.0699746	-0.106789	21.2786	-8.43854	1.41857
1.62	-0.0690596	-0.105865	21.3756	-8.55443	1.42504
1.63	-0.0682178	-0.102945	21.2864	-8.48884	1.41909
1.64	-0.0674474	-0.0962829	20.7369	-7.95666	1.38246
1.65	-0.0667455	-0.0835772	19.6172	-6.82462	1.30781
1.66	-0.0661081	-0.0634141	18.2786	-5.43446	1.21857
1.67	-0.0655313	-0.0379082	17.4712	-4.60753	1.16474
1.68	-0.0650107	-0.012962	17.4835	-4.66796	1.16557
1.69	-0.0645421	0.0060383	17.8487	-5.04755	1.18991
1.7	-0.0641213	0.017746	18.3398	-5.50324	1.22265
1.71	-0.0637446	0.0237735	19.2217	-6.38062	1.28145
1.72	-0.0634082	0.0262676	20.4626	-7.65012	1.36418
1.73	-0.0631088	0.0268222	21.6287	-8.82868	1.44192
1.74	-0.0628432	0.0264026	22.4216	-9.61288	1.49477
1.75	-0.0626085	0.0255436	22.8398	-10.0173	1.52265
1.76	-0.0624018	0.0245268	23.0095	-10.1765	1.53396
1.77	-0.0622208	0.0234951	23.0489	-10.21	1.53659
1.78	-0.062063	0.0225167	23.029	-10.1881	1.53527
1.79	-0.0619263	0.0216206	22.9748	-10.1351	1.53166
1.8	-0.0618088	0.0208153	22.8717	-10.0362	1.52478
1.81	-0.0617086	0.0200996	22.6663	-9.83853	1.51109
1.82	-0.0616241	0.0194672	22.2675	-9.45035	1.4845
1.83	-0.0615539	0.0189104	21.5708	-8.76135	1.43805
1.84	-0.0614965	0.0184213	20.5601	-7.74017	1.37067
1.85	-0.0614508	0.0179929	19.4979	-6.63975	1.29986
1.86	-0.0614155	0.017619	18.9486	-6.0609	1.26324
1.87	-0.0613899	0.0172953	19.2818	-6.41765	1.28545
1.88	-0.0613728	0.017018	20.209	-7.3855	1.34727
1.89	-0.0613635	0.0167842	21.1522	-8.34368	1.41015
1.9	-0.0613613	0.0165914	21.7934	-8.97983	1.45289
1.91	-0.0613653	0.0164374	22.1094	-9.2868	1.47396
1.92	-0.0613749	0.0163205	22.1835	-9.35416	1.4789
1.93	-0.0613894	0.0162395	22.0982	-9.26426	1.47321
1.94	-0.0614084	0.016194	21.9204	-9.08216	1.46136
1.95	-0.0614312	0.0161843	21.7201	-8.87653	1.44801
1.96	-0.0614575	0.0162113	21.5794	-8.73078	1.43863
1.97	-0.0614867	0.0162771	21.5714	-8.72137	1.43809
1.98	-0.0615185	0.0163843	21.7171	-8.8713	1.44781
1.99	-0.0615526	0.0165368	21.9609	-9.12318	1.46406
2	-0.0615885	0.0167391	22.1935	-9.36396	1.47956
2.01	-0.061626	0.0169968	22.3049	-9.48051	1.48699
2.02	-0.0616649	0.0173165	22.2379	-9.41247	1.48253
2.03	-0.0617049	0.0177049	22.0325	-9.19775	1.46883
2.04	-0.0617458	0.0181686	21.8447	-8.99604	1.45632
2.05	-0.0617874	0.0187122	21.876	-9.02126	1.4584
2.06	-0.0618296	0.0193355	22.2084	-9.36381	1.48056
2.07	-0.0618721	0.0200274	22.7079	-9.88152	1.51386
2.08	-0.0619149	0.0207548	23.1197	-10.3077	1.54131
2.09	-0.0619579	0.0214428	23.2326	-10.4267	1.54884
2.1	-0.062001	0.0219358	22.9606	-10.1527	1.53071
2.11	-0.062044	0.0219297	22.3611	-9.5425	1.49074
2.12	-0.062087	0.020856	21.6213	-8.78899	1.44142
2.13	-0.0621298	0.0177108	20.9587	-8.12443	1.39725
2.14	-0.0621725	0.0108992	20.4407	-7.62033	1.36272
2.15	-0.062215	-0.00160963	19.9666	-7.15102	1.3311
2.16	-0.0622573	-0.0212207	19.5675	-6.72492	1.3045
2.17	-0.0622995	-0.0467076	19.612	-6.74188	1.30747
2.18	-0.0623416	-0.0734207	20.3995	-7.54755	1.35997
2.19	-0.0623837	-0.0959392	21.6729	-8.85737	1.44486
2.2	-0.0624257	-0.111573	22.891	-10.09	1.52607
2.21	-0.0624679	-0.12079	23.7345	-10.9286	1.5823
2.22	-0.06251	-0.125416	24.1711	-11.3546	1.61141
2.23	-0.0625526	-0.127209	24.2924	-11.4664	1.61949
2.24	-0.0625956	-0.127408	24.2044	-11.3714	1.61363
2.25	-0.0626389	-0.126781	23.9946	-11.1565	1.59964
2.26	-0.0626824	-0.125772	23.7291	-10.8872	1.58194
2.27	-0.0627264	-0.124629	23.4561	-10.6118	1.56374
2.28	-0.0627708	-0.123483	23.2077	-10.3621	1.54718
2.29	-0.0628159	-0.122404	23.0009	-10.1549	1.5334
2.3	-0.0628616	-0.121421	22.8396	-9.99382	1.52264
2.31	-0.0629081	-0.120547	22.7183	-9.87307	1.51455
2.32	-0.0629554	-0.119781	22.6277	-9.78301	1.50851
2.33	-0.0630034	-0.119118	22.5584	-9.71412	1.50389
2.34	-0.0630528	-0.118553	22.503	-9.65898	1.5002
2.35	-0.0631035	-0.118076	22.4562	-9.6124	1.49708
2.36	-0.0631547	-0.117679	22.4136	-9.57019	1.49424
2.37	-0.0632065	-0.117357	22.3707	-9.52769	1.49138
2.38	-0.0632585	-0.117102	22.3206	-9.47837	1.48804
2.39	-0.0633107	-0.116908	22.2537	-9.41255	1.48358
2.4	-0.0633628	-0.11677	22.1568	-9.31702	1.47712
2.41	-0.0634145	-0.116685	22.0139	-9.17566	1.46759
2.42	-0.0634655	-0.116651	21.8099	-8.97281	1.45399
2.43	-0.0635156	-0.116663	21.5387	-8.70144	1.43591
2.44	-0.0635642	-0.116721	21.2165	-8.37669	1.41443
2.45	-0.063611	-0.116825	20.8939	-8.0491	1.39293
2.46	-0.0636555	-0.116973	20.6514	-7.80142	1.37676
2.47	-0.0636971	-0.117168	20.5654	-7.71374	1.37103
2.48	-0.0637353	-0.11741	20.6609	-7.81239	1.37739
2.49	-0.0637693	-0.117702	20.8932	-8.0503	1.39288
2.5	-0.0637982	-0.118048	21.1784	-8.34024	1.41189
2.51	-0.0638214	-0.118454	21.4397	-8.60392	1.42931
2.52	-0.0638378	-0.118924	21.6312	-8.79604	1.44208
2.53	-0.0638465	-0.119468	21.7375	-8.90174	1.44917
2.54	-0.0638463	-0.120094	21.7644	-8.92707	1.45096
2.55	-0.0638364	-0.120813	21.735	-8.8951	1.449
2.56	-0.0638154	-0.121638	21.6908	-8.84725	1.44605
2.57	-0.0637824	-0.122583	21.686	-8.8391	1.44574
2.58	-0.063736	-0.123667	21.7701	-8.92186	1.45134
2.59	-0.0636752	-0.124909	21.9619	-9.11543	1.46413
2.6	-0.0635983	-0.12633	22.238	-9.39522	1.48254
2.61	-0.0635038	-0.127951	22.547	-9.70758	1.50313
2.62	-0.0633896	-0.129797	22.8391	-10.0013	1.52261
2.63	-0.0632529	-0.131884	23.0897	-10.2513	1.53931
2.64	-0.0630902	-0.134227	23.3037	-10.4635	1.55358
2.65	-0.0628972	-0.136821	23.5058	-10.6637	1.56705
2.66	-0.0626681	-0.139641	23.7215	-10.8789	1.58143
2.67	-0.0623962	-0.142613	23.9591	-11.1181	1.59727
2.68	-0.0620742	-0.145586	24.1998	-11.3624	1.61332
2.69	-0.0616937	-0.148272	24.3996	-11.5674	1.62664
2.7	-0.0612458	-0.150148	24.4955	-11.6702	1.63303
2.71	-0.0607236	-0.150285	24.4055	-11.5899	1.62704
2.72	-0.060123	-0.147119	24.0261	-11.2225	1.60174
2.73	-0.0594458	-0.138221	23.2489	-10.455	1.54993
2.74	-0.0587031	-0.120466	22.0493	-9.24935	1.46995
2.75	-0.0579212	-0.0913747	20.6541	-7.82247	1.37694
2.76	-0.0571492	-0.0519878	19.6032	-6.73714	1.30688
2.77	-0.0564709	-0.00877991	19.3948	-6.53354	1.29299
2.78	-0.0560196	0.0293239	20.0226	-7.18757	1.33484
2.79	-0.0559978	0.0567302	21.135	-8.31189	1.409
2.8	-0.0566968	0.0731835	22.4361	-9.62197	1.49574
2.81	-0.0585125	0.0813787	23.6762	-10.874	1.57842
2.82	-0.0619418	0.0843188	24.6085	-11.8086	1.64057
2.83	-0.0675314	0.0842452	25.1142	-12.3057	1.67428
2.84	-0.0757507	0.082578	25.2414	-12.4199	1.68276
2.85	-0.0867821	0.0801478	25.1279	-12.2942	1.67519
2.86	-0.100291	0.0774176	24.9232	-12.0805	1.66155
2.87	-0.115325	0.0746355	24.7421	-11.8949	1.64947
2.88	-0.130479	0.0719274	24.6414	-11.7943	1.64276
2.89	-0.144309	0.0693514	24.6189	-11.7745	1.64126
2.9	-0.155753	0.0669286	24.6347	-11.7935	1.64231
2.91	-0.164331	0.064661	24.6407	-11.802	1.64272
2.92	-0.170093	0.0625412	24.5998	-11.7624	1.63999
2.93	-0.173414	0.0605575	24.4897	-11.6531	1.63265
2.94	-0.174805	0.0586971	24.3001	-11.4638	1.62001
2.95	-0.174778	0.0569474	24.0284	-11.1921	1.60189
2.96	-0.173795	0.0552965	23.6809	-10.8437	1.57872
2.97	-0.172247	0.0537339	23.2791	-10.4396	1.55194
2.98	-0.170457	0.0522501	22.8696	-10.0254	1.52464
2.99	-0.16868	0.0508368	22.5268	-9.67691	1.50179
3	-0.167107	0.0494867	22.337	-9.48296	1.48913
3.01	-0.165844	0.0481937	22.3579	-9.5043	1.49053
3.02	-0.164922	0.0469526	22.5827	-9.7339	1.50551
3.03	-0.164293	0.0457585	22.9419	-10.0992	1.52946
3.04	-0.163864	0.0446076	23.3433	-10.5051	1.55622
3.05	-0.163519	0.0434964	23.7129	-10.8768	1.58086
3.06	-0.163151	0.0424219	24.0103	-11.1744	1.60069
3.07	-0.162682	0.0413816	24.2229	-11.3863	1.61486
3.08	-0.162064	0.0403734	24.3533	-11.5159	1.62355
3.09	-0.161284	0.0393955	24.4094	-11.5713	1.62729
3.1	-0.160349	0.0384467	24.3994	-11.5608	1.62663
3.11	-0.159281	0.0375256	24.3313	-11.4922	1.62208
3.12	-0.158111	0.0366315	24.2135	-11.3739	1.61423
3.13	-0.156872	0.0357638	24.0566	-11.2165	1.60377
3.14	-0.155596	0.0349223	23.8713	-11.0312	1.59142
3.15	-0.154311	0.0341068	23.6642	-10.8248	1.57761
3.16	-0.153042	0.0333175	23.4327	-10.5948	1.56218
3.17	-0.151808	0.032555	23.1701	-10.3328	1.54467
3.18	-0.150628	0.0318199	22.8871	-10.0473	1.52581
3.19	-0.149515	0.0311131	22.6393	-9.79333	1.50928
3.2	-0.148478	0.0304358	22.5232	-9.67218	1.50155
3.21	-0.147527	0.0297895	22.6089	-9.76113	1.50726
3.22	-0.146668	0.0291758	22.8498	-10.0151	1.52332
3.23	-0.145907	0.0285967	23.0686	-10.2502	1.5379
3.24	-0.145247	0.0280545	23.0467	-10.2393	1.53645
3.25	-0.144694	0.0275516	22.665	-9.85286	1.511
3.26	-0.144251	0.027091	22.0424	-9.20546	1.46949
3.27	-0.143921	0.0266755	21.5384	-8.68041	1.4359
3.28	-0.143707	0.0263087	21.4194	-8.57867	1.42796
3.29	-0.143614	0.0259942	21.4932	-8.68925	1.43288
3.3	-0.143643	0.025736	21.3414	-8.54619	1.42276
3.31	-0.143799	0.0255384	20.8942	-8.06967	1.39295
3.32	-0.144083	0.0254057	20.55	-7.69875	1.37
3.33	-0.144499	0.0253416	20.6673	-7.82561	1.37782
3.34	-0.145049	0.0253498	21.1764	-8.34935	1.41176
3.35	-0.145733	0.0254321	21.872	-9.04085	1.45813
3.36	-0.14655	0.025589	22.7034	-9.87011	1.51356
3.37	-0.147496	0.025818	23.6127	-10.7919	1.57418
3.38	-0.148561	0.0261114	24.3773	-11.5778	1.62516
3.39	-0.149728	0.0264537	24.6557	-11.8877	1.64371
3.4	-0.150967	0.0268174	24.015	-11.2921	1.601
3.41	-0.152228	0.0271572	22.0849	-9.36334	1.47233
3.42	-0.153431	0.0274013	19.5442	-6.64952	1.30294
3.43	-0.154454	0.0274381	18.8589	-5.87404	1.25726
